,ask_p_0,ask_p_1,ask_p_2,ask_p_3,ask_p_4,ask_p_5,ask_p_6,ask_p_7,ask_p_8,ask_p_9,ask_vol_0,ask_vol_1,ask_vol_2,ask_vol_3,ask_vol_4,ask_vol_5,ask_vol_6,ask_vol_7,ask_vol_8,ask_vol_9,bid_p_0,bid_p_1,bid_p_2,bid_p_3,bid_p_4,bid_p_5,bid_p_6,bid_p_7,bid_p_8,bid_p_9,bid_vol_0,bid_vol_1,bid_vol_2,bid_vol_3,bid_vol_4,bid_vol_5,bid_vol_6,bid_vol_7,bid_vol_8,bid_vol_9
3136,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,448736.0,148506.0,472250.0,114727.0,253656.0,41520.0,123614.0,385097.0,474605.0,987443.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3119811.0,189396.0,117268.0,61071.0,48461.0,158412.0,148501.0,483825.0,175467.0,863245.0
3137,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,548231.0,121860.0,483920.0,114731.0,253720.0,29854.0,135391.0,385097.0,473865.0,988243.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2991737.0,206880.0,117268.0,61071.0,48061.0,158587.0,146901.0,483225.0,175367.0,851579.0
3138,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,650559.0,121864.0,483924.0,114735.0,253869.0,29854.0,132921.0,385097.0,478865.0,988138.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3039002.0,206800.0,117268.0,61071.0,58327.0,152187.0,128535.0,483258.0,169934.0,886586.0
3139,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,650096.0,121899.0,483796.0,114737.0,253741.0,29854.0,132921.0,385097.0,479535.0,987338.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3019018.0,206784.0,117268.0,60312.0,46461.0,158587.0,140201.0,477425.0,175567.0,852279.0
3140,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,646596.0,134048.0,472392.0,114739.0,245189.0,41520.0,122185.0,384297.0,477833.0,987338.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3022336.0,204161.0,117268.0,55027.0,54447.0,154423.0,140201.0,472009.0,167134.0,861012.0
3141,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,746623.0,134089.0,473166.0,116232.0,212240.0,41520.0,118865.0,384297.0,478665.0,986110.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3019237.0,204078.0,117268.0,59981.0,66113.0,153797.0,112535.0,457190.0,172967.0,877820.0
3142,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,746670.0,134131.0,473170.0,116236.0,212993.0,40520.0,122185.0,384297.0,479147.0,986110.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3019387.0,206628.0,117268.0,60331.0,53266.0,139337.0,112535.0,470303.0,179500.0,871179.0
3143,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,746866.0,134402.0,474450.0,127904.0,207762.0,26604.0,136101.0,395963.0,454826.0,988663.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3019970.0,206045.0,117268.0,57177.0,53266.0,142403.0,112535.0,457448.0,179500.0,882845.0
3144,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,758534.0,134404.0,462140.0,127795.0,212495.0,38270.0,123789.0,395963.0,456203.0,988663.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3018465.0,206045.0,117318.0,60331.0,55266.0,143321.0,112535.0,459025.0,181500.0,882324.0
3145,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,758546.0,133941.0,462132.0,127797.0,213162.0,38270.0,123789.0,395963.0,447840.0,988663.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3018465.0,203555.0,117318.0,60331.0,54866.0,154363.0,124201.0,469025.0,169434.0,876860.0
3146,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,758576.0,133616.0,462134.0,127799.0,254163.0,38270.0,73789.0,396763.0,447050.0,981967.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3167965.0,203555.0,117318.0,60331.0,54866.0,143321.0,124201.0,482843.0,175267.0,870992.0
3147,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,905307.0,148588.0,462138.0,127803.0,256667.0,38270.0,71289.0,396763.0,447050.0,981967.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3007265.0,188555.0,117318.0,52831.0,64866.0,154987.0,124201.0,471212.0,169434.0,876825.0
3148,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,884230.0,147353.0,462139.0,126568.0,256533.0,37034.0,71289.0,396763.0,441392.0,981967.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2981265.0,188555.0,117318.0,52831.0,61866.0,154281.0,124201.0,471212.0,147634.0,876825.0
3149,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,888215.0,147369.0,462111.0,126495.0,256550.0,37834.0,73216.0,518632.0,442050.0,869457.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2981318.0,188183.0,117318.0,52831.0,61866.0,154987.0,124201.0,471212.0,147634.0,876825.0
3150,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,887050.0,147711.0,462416.0,126467.0,254022.0,37834.0,75716.0,518632.0,442050.0,869457.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2984558.0,190651.0,117318.0,50331.0,54866.0,154987.0,124201.0,471212.0,147634.0,876825.0
3151,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,867063.0,136086.0,474085.0,126470.0,254353.0,26168.0,87710.0,396763.0,442050.0,869457.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2984558.0,190694.0,117318.0,50331.0,54866.0,154987.0,124201.0,471212.0,166434.0,876825.0
3152,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,871680.0,136980.0,490139.0,110012.0,256857.0,25368.0,83077.0,517864.0,444777.0,869457.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1969490.0,187620.0,117268.0,46831.0,59866.0,149321.0,112535.0,471212.0,183100.0,881870.0
3153,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,871603.0,136966.0,490141.0,110014.0,257271.0,25368.0,85804.0,517864.0,444983.0,869457.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1969528.0,187620.0,117268.0,46785.0,59866.0,159468.0,124201.0,471212.0,171480.0,876717.0
3154,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,871837.0,136936.0,490181.0,110016.0,257273.0,27168.0,200294.0,396763.0,447110.0,869457.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1968802.0,187646.0,117268.0,46785.0,65466.0,153468.0,124201.0,468571.0,171080.0,873276.0
3155,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,866839.0,136938.0,490193.0,110018.0,257275.0,27168.0,200294.0,396763.0,447110.0,869457.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1996981.0,187517.0,104489.0,44285.0,65466.0,157628.0,124201.0,468571.0,171080.0,887718.0
3156,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,866696.0,135608.0,490197.0,110022.0,254779.0,27168.0,199936.0,396913.0,447110.0,869307.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1995051.0,189985.0,104489.0,44285.0,65466.0,157628.0,124201.0,468571.0,171080.0,887718.0
3157,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,866682.0,135626.0,490199.0,111024.0,253781.0,27168.0,211602.0,385247.0,447110.0,869307.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1995090.0,189952.0,104489.0,44285.0,64866.0,157628.0,124201.0,468571.0,170480.0,887718.0
3158,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,913987.0,147336.0,490215.0,98374.0,225445.0,25368.0,83227.0,396913.0,447110.0,869307.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1908475.0,187452.0,104489.0,46785.0,62216.0,145962.0,113135.0,468971.0,176346.0,882576.0
3159,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1589385.0,127118.0,542868.0,105939.0,212705.0,25368.0,82697.0,403308.0,455638.0,852912.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2100480.0,439458.0,156527.0,70285.0,45016.0,147650.0,113135.0,469151.0,163080.0,1892242.0
3160,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1681214.0,139222.0,473514.0,106835.0,255302.0,22253.0,67031.0,394842.0,457687.0,1505628.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1924830.0,436915.0,82907.0,55036.0,57270.0,210140.0,111035.0,468151.0,161800.0,1222386.0
3161,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1781223.0,150889.0,473515.0,118502.0,227186.0,45585.0,77031.0,383176.0,468753.0,1493962.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1918440.0,436915.0,89296.0,55036.0,57270.0,217640.0,111035.0,468151.0,161800.0,1222386.0
3162,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1676203.0,105030.0,475152.0,125204.0,229243.0,33919.0,81997.0,447642.0,470746.0,1493962.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2126162.0,500695.0,70187.0,83092.0,26066.0,200140.0,163035.0,482967.0,191626.0,1207220.0
3163,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1704736.0,105032.0,474954.0,149338.0,230245.0,22253.0,176224.0,446842.0,470746.0,1493962.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2154075.0,487925.0,70177.0,83092.0,26066.0,200140.0,163035.0,534063.0,140534.0,1218886.0
3164,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1716558.0,105569.0,474956.0,149340.0,217581.0,22253.0,176224.0,458508.0,459080.0,1493962.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2158427.0,487925.0,70177.0,83092.0,26066.0,200140.0,163035.0,522397.0,144914.0,1230552.0
3165,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1681562.0,104527.0,474158.0,113490.0,234315.0,23053.0,199556.0,395642.0,486197.0,1493962.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2210457.0,487925.0,95735.0,57536.0,26066.0,200140.0,122701.0,522397.0,144914.0,1207220.0
3166,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1689730.0,104573.0,486626.0,149290.0,230651.0,22253.0,176224.0,394842.0,473131.0,1493962.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2209196.0,484425.0,95735.0,41536.0,26066.0,216140.0,122701.0,522397.0,144914.0,1207220.0
3167,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1791613.0,122027.0,502762.0,129295.0,232344.0,33919.0,57537.0,395642.0,602240.0,1493962.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1793550.0,469425.0,95785.0,41536.0,42066.0,200140.0,122701.0,506429.0,144914.0,1207220.0
3168,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1756113.0,122027.0,490024.0,117629.0,199040.0,23053.0,65747.0,395642.0,601894.0,1493962.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1793550.0,469149.0,95785.0,21898.0,42066.0,187194.0,122701.0,503246.0,144914.0,1218886.0
3169,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1741864.0,122029.0,478396.0,105965.0,200070.0,23053.0,73473.0,447642.0,564548.0,1493962.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2121659.0,469149.0,95785.0,17796.0,42066.0,147155.0,174701.0,499810.0,144914.0,1224518.0
3170,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1763320.0,122225.0,488171.0,118431.0,227994.0,22253.0,91084.0,383941.0,599715.0,1545962.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1806303.0,469202.0,95785.0,41536.0,94066.0,203705.0,111035.0,519206.0,167555.0,1216607.0
3171,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1809107.0,107231.0,483320.0,106121.0,234997.0,23253.0,204782.0,395607.0,472136.0,1557628.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1393388.0,487286.0,95785.0,46736.0,84480.0,191984.0,111035.0,522392.0,152414.0,1239248.0
3172,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1802526.0,106442.0,493322.0,106123.0,237499.0,28253.0,202282.0,395607.0,449380.0,1573500.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1351143.0,475313.0,102174.0,46736.0,84480.0,191984.0,111035.0,522392.0,155889.0,1228425.0
3173,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1751607.0,106345.0,493343.0,106025.0,288866.0,96405.0,205427.0,321128.0,455867.0,1525765.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1348693.0,476801.0,114953.0,46736.0,32380.0,202741.0,111035.0,468837.0,235707.0,1257696.0
3174,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1752654.0,122809.0,476883.0,106027.0,288868.0,216656.0,83522.0,321128.0,444201.0,1537431.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1478848.0,476801.0,114991.0,46736.0,16380.0,207075.0,142701.0,468837.0,201400.0,1291003.0
3175,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1750294.0,123239.0,477885.0,118023.0,285790.0,215984.0,83522.0,321128.0,432535.0,1537431.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1497277.0,476801.0,96566.0,46736.0,16380.0,207075.0,142701.0,468837.0,201400.0,1291573.0
3176,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1643735.0,120506.0,461665.0,77131.0,255478.0,262984.0,81022.0,321128.0,435035.0,1537331.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1822479.0,477033.0,99716.0,46736.0,16380.0,216708.0,142701.0,465687.0,253400.0,1239573.0
3177,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1399269.0,104044.0,460515.0,81777.0,275810.0,246045.0,81822.0,331994.0,442701.0,1525665.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,1839351.0,477142.0,99676.0,46736.0,16380.0,216708.0,142701.0,477353.0,253400.0,1227907.0
3178,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1288814.0,104005.0,460687.0,81779.0,252480.0,92640.0,67656.0,331994.0,557714.0,1537331.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3008627.0,474928.0,99826.0,46736.0,32380.0,212374.0,131035.0,488328.0,210037.0,1205266.0
3179,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1286235.0,104159.0,460667.0,83006.0,250261.0,40640.0,66932.0,402250.0,557714.0,1537331.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3096655.0,474928.0,114826.0,46736.0,16380.0,212354.0,132035.0,523795.0,180678.0,1205246.0
3180,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1275037.0,104202.0,460669.0,83008.0,242763.0,41440.0,78598.0,397284.0,569380.0,1525665.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3091656.0,474928.0,114826.0,54236.0,16380.0,204854.0,132035.0,523795.0,180678.0,1205246.0
3181,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1775029.0,104204.0,459393.0,83010.0,244643.0,41440.0,90264.0,397284.0,567538.0,1525665.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3091643.0,483928.0,114826.0,54236.0,16380.0,204854.0,132035.0,523795.0,180678.0,1205246.0
3182,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1774019.0,104175.0,459364.0,76962.0,243832.0,47459.0,92764.0,397284.0,565038.0,1525665.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3041657.0,486428.0,114826.0,54236.0,16380.0,203440.0,132035.0,523795.0,180678.0,1208246.0
3183,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1574024.0,104199.0,459364.0,65296.0,238185.0,63972.0,69432.0,409750.0,576704.0,1525665.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3041657.0,486428.0,114826.0,54236.0,16380.0,203440.0,154676.0,523795.0,158037.0,1214346.0
3184,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1613898.0,130867.0,447700.0,76964.0,237187.0,49140.0,80322.0,403050.0,564504.0,1537331.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2911725.0,471428.0,114826.0,54236.0,16380.0,203460.0,154676.0,523795.0,158037.0,1216266.0
3185,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1728051.0,79172.0,506728.0,85269.0,263290.0,36314.0,80404.0,401600.0,432051.0,1573331.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2821725.0,471428.0,114676.0,54236.0,28046.0,215849.0,132035.0,535761.0,170371.0,1212149.0
3186,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1727838.0,79174.0,506730.0,101733.0,232664.0,48140.0,70438.0,402400.0,443717.0,1573331.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2821925.0,471428.0,126342.0,54236.0,27355.0,216540.0,132035.0,524095.0,170837.0,1223815.0
3187,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1730840.0,81911.0,506732.0,99000.0,232666.0,36474.0,82104.0,402400.0,453717.0,1578331.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2631993.0,471460.0,126342.0,54236.0,27355.0,216540.0,132035.0,524095.0,182503.0,1223815.0
3188,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1743236.0,81913.0,506734.0,99002.0,232668.0,36474.0,82104.0,402400.0,453717.0,1578331.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2762067.0,471460.0,114676.0,65902.0,27355.0,216540.0,132035.0,524095.0,170837.0,1235481.0
3189,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1653768.0,64180.0,506736.0,101739.0,232470.0,36474.0,82104.0,402400.0,443717.0,1573331.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,2863107.0,484960.0,98676.0,65902.0,32380.0,193208.0,166342.0,524095.0,165871.0,1241314.0
3190,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1575345.0,79182.0,500346.0,101741.0,220453.0,22581.0,82104.0,409900.0,441217.0,1573331.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3081363.0,469970.0,95516.0,64236.0,46046.0,193208.0,166342.0,524095.0,182271.0,1207616.0
3191,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1305308.0,79184.0,500348.0,88565.0,220455.0,35760.0,79604.0,408795.0,441217.0,1544831.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3081352.0,477470.0,111516.0,46736.0,40046.0,193208.0,166342.0,524095.0,182271.0,1208016.0
3192,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1302049.0,68297.0,250350.0,82548.0,236919.0,30317.0,129604.0,411795.0,429551.0,1556497.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3421613.0,492470.0,111516.0,46625.0,40046.0,193208.0,166342.0,524095.0,177471.0,1844916.0
3193,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1302051.0,68299.0,248729.0,82550.0,236921.0,30317.0,129604.0,411795.0,429499.0,1556497.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3429613.0,492470.0,111516.0,46625.0,39846.0,193208.0,166342.0,524095.0,177271.0,1856107.0
3194,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1284501.0,68301.0,207460.0,82552.0,248587.0,30317.0,129468.0,411795.0,429551.0,1556497.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3354813.0,492470.0,111516.0,46741.0,28046.0,193208.0,166342.0,524095.0,165271.0,1843607.0
3195,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1234499.0,68303.0,207577.0,82791.0,255118.0,37817.0,132104.0,411795.0,428825.0,1548997.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3406964.0,476470.0,111516.0,66429.0,16380.0,215849.0,143701.0,524095.0,165271.0,1878000.0
3196,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1217406.0,68196.0,457692.0,82795.0,255122.0,37817.0,132104.0,414522.0,428825.0,1548997.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3418340.0,476470.0,111554.0,66429.0,16380.0,227515.0,132035.0,524095.0,165837.0,873476.0
3197,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1214810.0,68215.0,460316.0,82795.0,257422.0,35081.0,129604.0,417249.0,430001.0,1548997.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3418213.0,476486.0,111665.0,66429.0,27355.0,216540.0,132035.0,524095.0,165837.0,873476.0
3198,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1214850.0,68317.0,457583.0,90297.0,259951.0,27581.0,129604.0,414099.0,429851.0,1549147.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3418213.0,476597.0,123270.0,47301.0,39021.0,212374.0,132035.0,524095.0,211203.0,861810.0
3199,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1231281.0,68219.0,457585.0,90299.0,243452.0,44043.0,129604.0,414099.0,439851.0,1549147.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3438859.0,491486.0,107381.0,47301.0,39021.0,207374.0,132035.0,535761.0,177503.0,850749.0
3200,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1228918.0,68177.0,457702.0,90301.0,243454.0,27581.0,146274.0,414099.0,439851.0,1549147.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3474881.0,475597.0,107270.0,47301.0,51687.0,255916.0,132035.0,557961.0,199336.0,844916.0
3201,6391.0,6391.5,6392.0,6392.5,6393.0,6393.5,6394.0,6394.5,6395.0,6395.5,1270069.0,67896.0,457704.0,90303.0,243456.0,27581.0,146274.0,411372.0,442578.0,1549147.0,6390.5,6390.0,6389.5,6389.0,6388.5,6388.0,6387.5,6387.0,6386.5,6386.0,3474881.0,450486.0,107381.0,47301.0,51687.0,255916.0,132035.0,558161.0,190070.0,856582.0
